building_id,event_id,event_name,district,disaster_type,building_source,building_source_id,s1_pre_date,s1_post_date,s2_pre_date,s2_post_date,sample_type,evidence_source,evidence_url,evidence_type,reviewer_1,label_1,reviewer_2,label_2,label,label_confidence,label_reason,review_status,reviewer,review_date
TN_BUREVI_2020_099279,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV3FC+R9W8,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099735,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV3FW+6QW2,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099733,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV4G2+8R74,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094460,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV37J+2VJ2,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_101484,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV5G5+W5M9,1SDV,1SDV,20201109,20201209,MULTIMODAL,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099385,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV3CJ+8J6V,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099315,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV3CJ+2FM8,1SDV,1SDV,20201109,20201209,MULTIMODAL,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094462,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV37J+2R48,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099771,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV4H9+CGW5,1SDV,1SDV,20201109,20201209,MULTIMODAL,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094449,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWR6M7+4H68,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_096432,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV45Q+VQ8C,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_095054,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV465+QW4Q,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094461,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV37J+2XWM,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094503,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV37V+8VMP,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099770,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV4J9+242M,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_102100,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV5MF+GWMF,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_097131,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV553+5WCW,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_029837,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPPR4+2M28,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_029832,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPPX5+6P59,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_000743,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XMPHM+7FHJ,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_078626,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQJC+4FHR,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_071988,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQPMM+WC4W,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_030749,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPPXG+35JR,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_102761,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XRQ78+F7X9,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_064582,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQ2Q+RQJR,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_104126,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XRQCQ+9FV9,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_038582,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPPXV+6FMQ,1SDV,1SDV,none,none,SAR_ONLY,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_059535,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQ78+WH9W,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_029847,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPMRX+FP52,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_064458,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQ8H+54Q5,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_104120,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XRQ7P+VF67,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_085405,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQMWW+HV63,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_107806,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XRR72+52Q8,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_059526,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQ74+W7F5,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_005153,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XMQQC+MH7J,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_064465,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQ8Q+HXFX,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_090625,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQX9+FPW8,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_017768,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPPGM+2922,1SDV,1SDV,none,none,SAR_ONLY,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_048043,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQP85+GRV7,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_078641,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQM7+8XC6,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_008553,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPM5X+JHRP,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_059523,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQ2C+37G9,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_005135,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XMQMC+J7W8,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_091889,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XRQ2Q+RH32,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_078625,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQJ8+87HP,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_030756,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPPVJ+8RH4,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_002065,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XMPRV+62GR,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_096325,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XRM8W+FR3X,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_085401,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQPW7+9666,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_043758,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPQX3+7HPH,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_064455,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQ7P+G546,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_102763,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XRQ87+W8J9,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_016994,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPPF7+RV39,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_034157,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XPPMX+GR4R,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_054605,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQP8W+J85H,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_064446,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQ4H+477V,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_NADA_2016_083293,TN_NADA_2016,Cyclone Nada 2016,Cuddalore,cyclones,google_open_buildings,7J3XQQHJ+HX2Q,1SDV,1SDV,none,none,SAR_ONLY,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
