sample_id,xbd_uid,disaster,disaster_type,peril,damage_label,damage_class,split,s1_pre_path,s1_post_path,s2_pre_path,s2_post_path,building_mask_path,geometry
xbd_bld_074271,hurricane-michael_00000064,hurricane-michael,wind,storm,damaged,1,val,data/xbd_s12/s1/hurricane-michael_00000064_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000064_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000064_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000064_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000064_mask_sim.npy,"POLYGON ((-85.65204175826143 30.234400669246607, -85.65204175826143 30.234600669246607, -85.65224175826144 30.234600669246607, -85.65224175826144 30.234400669246607, -85.65204175826143 30.234400669246607))"
xbd_bld_200364,nepal-flooding_00000410,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000410_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000410_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000410_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000410_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000410_mask_sim.npy,"POLYGON ((83.40699238003782 26.592441558826142, 83.40699238003782 26.59264155882614, 83.40679238003781 26.59264155882614, 83.40679238003781 26.592441558826142, 83.40699238003782 26.592441558826142))"
xbd_bld_202670,nepal-flooding_00000433,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000433_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000433_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000433_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000433_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000433_mask_sim.npy,"POLYGON ((83.3924829720419 26.697812226337312, 83.3924829720419 26.698012226337312, 83.3922829720419 26.698012226337312, 83.3922829720419 26.697812226337312, 83.3924829720419 26.697812226337312))"
xbd_bld_080509,hurricane-michael_00000173,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000173_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000173_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000173_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000173_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000173_mask_sim.npy,"POLYGON ((-85.63909554930589 30.204157834615593, -85.63909554930589 30.204357834615593, -85.6392955493059 30.204357834615593, -85.6392955493059 30.204157834615593, -85.63909554930589 30.204157834615593))"
xbd_bld_077776,hurricane-michael_00000129,hurricane-michael,wind,storm,destroyed,2,val,data/xbd_s12/s1/hurricane-michael_00000129_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000129_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000129_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000129_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000129_mask_sim.npy,"POLYGON ((-85.60997059155132 30.13202790324708, -85.60997059155132 30.13222790324708, -85.61017059155132 30.13222790324708, -85.61017059155132 30.13202790324708, -85.60997059155132 30.13202790324708))"
xbd_bld_200422,nepal-flooding_00000410,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000410_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000410_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000410_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000410_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000410_mask_sim.npy,"POLYGON ((83.40550029098773 26.594001685417993, 83.40550029098773 26.594201685417993, 83.40530029098773 26.594201685417993, 83.40530029098773 26.594001685417993, 83.40550029098773 26.594001685417993))"
xbd_bld_074192,hurricane-michael_00000063,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000063_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000063_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000063_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000063_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000063_mask_sim.npy,"POLYGON ((-85.62822707705128 30.191297144829555, -85.62822707705128 30.191497144829555, -85.62842707705128 30.191497144829555, -85.62842707705128 30.191297144829555, -85.62822707705128 30.191297144829555))"
xbd_bld_200662,nepal-flooding_00000412,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000412_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000412_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000412_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000412_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000412_mask_sim.npy,"POLYGON ((83.37309037646544 26.71707392759977, 83.37309037646544 26.71727392759977, 83.37289037646543 26.71727392759977, 83.37289037646543 26.71707392759977, 83.37309037646544 26.71707392759977))"
xbd_bld_200276,nepal-flooding_00000410,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000410_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000410_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000410_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000410_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000410_mask_sim.npy,"POLYGON ((83.40378454586966 26.59381861765167, 83.40378454586966 26.59401861765167, 83.40358454586965 26.59401861765167, 83.40358454586965 26.59381861765167, 83.40378454586966 26.59381861765167))"
xbd_bld_080375,hurricane-michael_00000172,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000172_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000172_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000172_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000172_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000172_mask_sim.npy,"POLYGON ((-85.65056450347956 30.218130696055457, -85.65056450347956 30.218330696055457, -85.65076450347956 30.218330696055457, -85.65076450347956 30.218130696055457, -85.65056450347956 30.218130696055457))"
xbd_bld_201315,nepal-flooding_00000418,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000418_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000418_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000418_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000418_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000418_mask_sim.npy,"POLYGON ((83.37777769917574 26.719041535674478, 83.37777769917574 26.719241535674477, 83.37757769917573 26.719241535674477, 83.37757769917573 26.719041535674478, 83.37777769917574 26.719041535674478))"
xbd_bld_073236,hurricane-michael_00000043,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000043_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000043_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000043_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000043_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000043_mask_sim.npy,"POLYGON ((-85.65556164892665 30.208084070716126, -85.65556164892665 30.208284070716125, -85.65576164892666 30.208284070716125, -85.65576164892666 30.208084070716126, -85.65556164892665 30.208084070716126))"
xbd_bld_199765,nepal-flooding_00000407,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000407_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000407_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000407_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000407_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000407_mask_sim.npy,"POLYGON ((83.39448100735804 26.69242740850141, 83.39448100735804 26.69262740850141, 83.39428100735803 26.69262740850141, 83.39428100735803 26.69242740850141, 83.39448100735804 26.69242740850141))"
xbd_bld_202478,nepal-flooding_00000431,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000431_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000431_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000431_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000431_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000431_mask_sim.npy,"POLYGON ((83.38880951088072 26.709085699252928, 83.38880951088072 26.709285699252927, 83.38860951088071 26.709285699252927, 83.38860951088071 26.709085699252928, 83.38880951088072 26.709085699252928))"
xbd_bld_170618,midwest-flooding_00000253,midwest-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/midwest-flooding_00000253_pre_disaster_s1.tif,data/xbd_s12/s1/midwest-flooding_00000253_post_disaster_s1.tif,data/xbd_s12/s2/midwest-flooding_00000253_pre_disaster_s2.tif,data/xbd_s12/s2/midwest-flooding_00000253_post_disaster_s2.tif,data/phase6/masks/midwest-flooding_00000253_mask_sim.npy,"POLYGON ((-96.36568860794627 36.17384858986797, -96.36568860794627 36.17404858986798, -96.36588860794627 36.17404858986798, -96.36588860794627 36.17384858986797, -96.36568860794627 36.17384858986797))"
xbd_bld_072713,hurricane-michael_00000034,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000034_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000034_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000034_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000034_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000034_mask_sim.npy,"POLYGON ((-85.6499769129804 30.197147729743868, -85.6499769129804 30.197347729743868, -85.65017691298041 30.197347729743868, -85.65017691298041 30.197147729743868, -85.6499769129804 30.197147729743868))"
xbd_bld_199714,nepal-flooding_00000407,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000407_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000407_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000407_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000407_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000407_mask_sim.npy,"POLYGON ((83.39457717285778 26.688771638108488, 83.39457717285778 26.688971638108487, 83.39437717285777 26.688971638108487, 83.39437717285777 26.688771638108488, 83.39457717285778 26.688771638108488))"
xbd_bld_094038,hurricane-michael_00000385,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000385_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000385_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000385_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000385_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000385_mask_sim.npy,"POLYGON ((-85.64486450430708 30.263368995831716, -85.64486450430708 30.263568995831715, -85.64506450430709 30.263568995831715, -85.64506450430709 30.263368995831716, -85.64486450430708 30.263368995831716))"
xbd_bld_072487,hurricane-michael_00000026,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000026_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000026_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000026_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000026_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000026_mask_sim.npy,"POLYGON ((-85.62182640419422 30.144099419339017, -85.62182640419422 30.144299419339017, -85.62202640419423 30.144299419339017, -85.62202640419423 30.144099419339017, -85.62182640419422 30.144099419339017))"
xbd_bld_205364,nepal-flooding_00000467,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000467_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000467_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000467_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000467_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000467_mask_sim.npy,"POLYGON ((83.35722696228146 26.712094077802, 83.35722696228146 26.712294077802, 83.35702696228145 26.712294077802, 83.35702696228145 26.712094077802, 83.35722696228146 26.712094077802))"
xbd_bld_078904,hurricane-michael_00000148,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000148_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000148_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000148_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000148_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000148_mask_sim.npy,"POLYGON ((-85.65407831537298 30.103129461720016, -85.65407831537298 30.103329461720016, -85.65427831537299 30.103329461720016, -85.65427831537299 30.103129461720016, -85.65407831537298 30.103129461720016))"
xbd_bld_201260,nepal-flooding_00000418,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000418_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000418_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000418_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000418_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000418_mask_sim.npy,"POLYGON ((83.38076910663966 26.718971622303858, 83.38076910663966 26.719171622303858, 83.38056910663965 26.719171622303858, 83.38056910663965 26.718971622303858, 83.38076910663966 26.718971622303858))"
xbd_bld_201030,nepal-flooding_00000414,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000414_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000414_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000414_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000414_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000414_mask_sim.npy,"POLYGON ((83.39591361981397 26.688637641078643, 83.39591361981397 26.688837641078642, 83.39571361981396 26.688837641078642, 83.39571361981396 26.688637641078643, 83.39591361981397 26.688637641078643))"
xbd_bld_200592,nepal-flooding_00000411,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000411_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000411_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000411_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000411_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000411_mask_sim.npy,"POLYGON ((83.38155657042014 26.630010898863887, 83.38155657042014 26.630210898863886, 83.38135657042014 26.630210898863886, 83.38135657042014 26.630010898863887, 83.38155657042014 26.630010898863887))"
xbd_bld_077470,hurricane-michael_00000125,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000125_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000125_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000125_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000125_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000125_mask_sim.npy,"POLYGON ((-85.66522781643512 30.201782839132992, -85.66522781643512 30.20198283913299, -85.66542781643513 30.20198283913299, -85.66542781643513 30.201782839132992, -85.66522781643512 30.201782839132992))"
xbd_bld_072417,hurricane-michael_00000023,hurricane-michael,wind,storm,damaged,1,val,data/xbd_s12/s1/hurricane-michael_00000023_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000023_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000023_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000023_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000023_mask_sim.npy,"POLYGON ((-85.62763343888143 30.14386614501635, -85.62763343888143 30.14406614501635, -85.62783343888144 30.14406614501635, -85.62783343888144 30.14386614501635, -85.62763343888143 30.14386614501635))"
xbd_bld_170001,midwest-flooding_00000226,midwest-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/midwest-flooding_00000226_pre_disaster_s1.tif,data/xbd_s12/s1/midwest-flooding_00000226_post_disaster_s1.tif,data/xbd_s12/s2/midwest-flooding_00000226_pre_disaster_s2.tif,data/xbd_s12/s2/midwest-flooding_00000226_post_disaster_s2.tif,data/phase6/masks/midwest-flooding_00000226_mask_sim.npy,"POLYGON ((-96.31061543068795 35.94079376952926, -96.31061543068795 35.940993769529264, -96.31081543068795 35.940993769529264, -96.31081543068795 35.94079376952926, -96.31061543068795 35.94079376952926))"
xbd_bld_071189,hurricane-matthew_00000395,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000395_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000395_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000395_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000395_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000395_mask_sim.npy,"POLYGON ((-74.09571973513405 18.24608139039825, -74.09571973513405 18.24628139039825, -74.09591973513406 18.24628139039825, -74.09591973513406 18.24608139039825, -74.09571973513405 18.24608139039825))"
xbd_bld_071328,hurricane-matthew_00000399,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000399_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000399_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000399_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000399_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000399_mask_sim.npy,"POLYGON ((-74.0982447542382 18.256533899593386, -74.0982447542382 18.256733899593385, -74.0984447542382 18.256733899593385, -74.0984447542382 18.256533899593386, -74.0982447542382 18.256533899593386))"
xbd_bld_071051,hurricane-matthew_00000392,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000392_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000392_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000392_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000392_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000392_mask_sim.npy,"POLYGON ((-74.11149632587409 18.25798671270707, -74.11149632587409 18.25818671270707, -74.11169632587409 18.25818671270707, -74.11169632587409 18.25798671270707, -74.11149632587409 18.25798671270707))"
xbd_bld_076430,hurricane-michael_00000102,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000102_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000102_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000102_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000102_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000102_mask_sim.npy,"POLYGON ((-85.62857339201625 30.216810707087976, -85.62857339201625 30.217010707087976, -85.62877339201626 30.217010707087976, -85.62877339201626 30.216810707087976, -85.62857339201625 30.216810707087976))"
xbd_bld_205206,nepal-flooding_00000466,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000466_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000466_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000466_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000466_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000466_mask_sim.npy,"POLYGON ((83.39680169291842 26.607821325955616, 83.39680169291842 26.608021325955615, 83.39660169291841 26.608021325955615, 83.39660169291841 26.607821325955616, 83.39680169291842 26.607821325955616))"
